stage,seed,radius,width,method,normalized_regret,regret,target_mse,normal_contribution,test_cost,rare_cost,common_cost,rare_axis_span,student_boundary_fraction,weighted_distance,radial_slack
neural_information_transfer,12103,2.0,16,restored,0.000254691007023353,7.645492174357377e-05,7.232978852422663e-05,2.4377474006133312e-05,6.616771546867849,51.895399747280884,1.4983179242124613,1.0000000000000018,0.2103271484375,7.640717761642214e-05,4.7744127155141103e-08
neural_information_transfer,12103,2.0,16,weight,5.6731780648925856e-05,1.7030141348844384e-05,1.3519173021153557e-05,7.2963367736160075e-06,6.616622038454405,51.89468666768188,1.4982321238460832,1.0000000000000013,0.2109375,1.7020591162957334e-05,9.55018588987479e-09
neural_information_transfer,12103,2.0,16,shuffled,0.004299208296243606,0.0012905663128438979,0.0014298006026926418,0.00026110987890519736,6.620835614005877,51.89451885634418,1.5029409866111134,0.9999999999999993,0.2080078125,0.001260020274116148,3.054603872775199e-05
neural_information_transfer,12103,2.0,16,point,0.0002276218838602813,6.832912367442544e-05,6.280084917776213e-05,2.311251226643875e-05,6.616761280449975,51.894964999404465,1.4983556426551203,1.0000000000000004,0.21085611979166666,6.828152314295079e-05,4.760053147720798e-08
neural_information_transfer,12103,8.0,2,weight,0.2447336423692158,0.1299695124573798,0.18005260129517556,0.0003316395248534128,6.393349283683712,42.71630123213546,2.2872764547282958,0.9999941238886553,0.025349934895833332,0.12994782143000255,2.169102737727227e-05
neural_information_transfer,12103,8.0,2,restored,0.24478800897930525,0.12999838467020222,0.18007720237817804,0.00034279895791403385,6.393713878759511,42.721563824607266,2.2870873631419393,0.9999939453439488,0.025431315104166664,0.12997986999128153,1.8514678920672024e-05
neural_information_transfer,12103,8.0,2,shuffled,0.24509493920312334,0.13016138462052326,0.18006065014682504,0.0005177165148092315,6.389826106109792,42.72598451314275,2.282260373140849,0.9999887868625268,0.024637858072916664,0.13013612920032908,2.5255420194168554e-05
neural_information_transfer,12103,8.0,2,point,0.2446306768628628,0.1299148310636365,0.17989785489488203,0.0003883755393214264,6.391478665348225,42.714384541934024,2.285411044516787,0.9999953604835489,0.0252685546875,0.1298950298186929,1.98012449435971e-05
neural_information_transfer,12103,8.0,4,point,0.18699579440753383,0.09930695263408823,0.13788847280062771,2.7252217636268452e-05,6.203087208369912,42.363392646011405,2.115400506723482,0.9999980647603193,0.025858561197916664,0.09930668044689524,2.7218719299280206e-07
neural_information_transfer,12103,8.0,4,shuffled,0.1869919986860967,0.09930493685865241,0.1378724799319583,3.67513076424177e-05,6.200004727083478,42.340559735887595,2.11455068260997,0.9999990172907562,0.025410970052083332,0.0993030094768996,1.92738175281308e-06
neural_information_transfer,12103,8.0,4,restored,0.1868557615820141,0.09923258607833138,0.1377867534362527,2.6123604229427774e-05,6.2026329464614145,42.36315350515538,2.114921926782966,0.9999965151448655,0.025858561197916664,0.09923224832367641,3.3775465495608856e-07
neural_information_transfer,12103,8.0,4,weight,0.18700743224560226,0.09931313308449616,0.1378975430584143,2.6902082437831315e-05,6.203032200869546,42.36314909396316,2.1153668129546155,0.9999958725197721,0.025858561197916664,0.09931286429973998,2.6878475615741297e-07
neural_information_transfer,12103,8.0,16,shuffled,0.0006276537233958612,0.0003333250289257344,0.00043951826666309185,1.6871876928308897e-05,5.666173742380529,42.328117831832394,1.521780062703362,1.000000000000002,0.025309244791666664,0.0003326948327877543,6.301961379815707e-07
neural_information_transfer,12103,8.0,16,point,0.00024668049003631187,0.0001310034154372551,0.00016231454328888417,1.4136944269260505e-05,5.668582552191802,42.35632786975064,1.521272211946019,1.0000000000000018,0.02606201171875,0.00013100280151507273,6.139221851295032e-10
neural_information_transfer,12103,8.0,16,restored,0.00026812698651980735,0.00014239290265648114,0.00017874454777371088,1.3696828259407456e-05,5.66857682171483,42.35635453447077,1.5212628194032904,1.000000000000002,0.02606201171875,0.00014239201421824098,8.884382387717539e-10
neural_information_transfer,12103,8.0,16,weight,9.129623715471838e-05,4.848425135719968e-05,5.835596035877717e-05,6.467959898878301e-06,5.668409674871501,42.35565475834758,1.52115588282638,0.9999999999999997,0.026041666666666664,4.848401801467945e-05,2.333425188846832e-10
neural_information_transfer,12103,32.0,2,weight,0.22766084584123036,0.13151252747409917,0.18265628815847104,0.0,6.426535325482279,43.046486753622155,2.2868886423012498,0.999992711647409,0.0,0.13151252747409917,0.0
neural_information_transfer,12103,32.0,2,shuffled,0.22766084584123036,0.13151252747409917,0.18265628815847104,0.0,6.426535325482279,43.046486753622155,2.2868886423012498,0.999992711647409,0.0,0.13151252747409917,0.0
neural_information_transfer,12103,32.0,2,point,0.22766084584123036,0.13151252747409917,0.18265628815847104,0.0,6.426535325482279,43.046486753622155,2.2868886423012498,0.999992711647409,0.0,0.13151252747409917,0.0
neural_information_transfer,12103,32.0,2,restored,0.22766084584123036,0.13151252747409917,0.18265628815847104,0.0,6.426535325482279,43.046486753622155,2.2868886423012498,0.999992711647409,0.0,0.13151252747409917,0.0
neural_information_transfer,12103,32.0,4,shuffled,0.1718838054359604,0.09929188131240624,0.13790539071167532,0.0,6.224689453582975,42.582429938905285,2.114684007416106,0.9999962064250029,0.0,0.09929188131240625,0.0
neural_information_transfer,12103,32.0,4,point,0.1718838054359604,0.09929188131240624,0.13790539071167532,0.0,6.224689453582975,42.582429938905285,2.114684007416106,0.9999962064250029,0.0,0.09929188131240625,0.0
neural_information_transfer,12103,32.0,4,restored,0.1718838054359604,0.09929188131240624,0.13790539071167532,0.0,6.224689453582975,42.582429938905285,2.114684007416106,0.9999962064250029,0.0,0.09929188131240625,0.0
neural_information_transfer,12103,32.0,4,weight,0.1718838054359604,0.09929188131240624,0.13790539071167532,0.0,6.224689453582975,42.582429938905285,2.114684007416106,0.9999962064250029,0.0,0.09929188131240625,0.0
neural_information_transfer,12103,32.0,16,restored,0.00029581884021039154,0.00017088526227147842,0.0002373406420437304,0.0,5.690881831333421,42.57621064711755,1.5212359652013014,1.0000000000000009,0.0,0.00017088526227148588,0.0
neural_information_transfer,12103,32.0,16,weight,0.00029581884021039154,0.00017088526227147842,0.0002373406420437304,0.0,5.690881831333421,42.57621064711755,1.5212359652013014,1.0000000000000009,0.0,0.00017088526227148588,0.0
neural_information_transfer,12103,32.0,16,shuffled,0.00029581884021039154,0.00017088526227147842,0.0002373406420437304,0.0,5.690881831333421,42.57621064711755,1.5212359652013014,1.0000000000000009,0.0,0.00017088526227148588,0.0
neural_information_transfer,12103,32.0,16,point,0.00029581884021039154,0.00017088526227147842,0.0002373406420437304,0.0,5.690881831333421,42.57621064711755,1.5212359652013014,1.0000000000000009,0.0,0.00017088526227148588,0.0
neural_information_transfer,12104,0.5,2,restored,0.4503035837194021,0.05051573699972093,0.022699042761099214,0.0341724262117295,7.990831053440739,60.92281820113932,2.246385357574126,0.9998242103415874,0.29441324869791663,0.04341562948237935,0.007100107517341582
neural_information_transfer,12104,0.5,2,point,0.5010199300181878,0.05620517342404366,0.020647587648407607,0.041338910317190176,8.02298532890708,61.17528500073027,2.254630208906783,0.9502067960090268,0.10874430338541666,0.037937115840268806,0.018268057583774845
neural_information_transfer,12104,0.5,2,weight,0.5080654367617601,0.05699554902520663,0.020729394881524206,0.042070384710509195,8.016759934599488,60.95008264112681,2.2721692971658047,0.9999803972501249,0.0882568359375,0.03639131546048953,0.020604233564717092
neural_information_transfer,12104,0.5,2,shuffled,0.6296205170124181,0.07063178175114582,0.023308461331329595,0.0538496895925885,8.199632010392172,62.94254032323409,2.2586560338158232,0.7798381645470953,0.1881103515625,0.05275506916162729,0.017876712589518513
neural_information_transfer,12104,0.5,4,shuffled,0.45118965815661993,0.05061513817006685,0.01710088248844513,0.03830250277838635,8.048526850701016,63.014889156672766,2.0833005219609135,0.7595893523153543,0.4548543294270833,0.04193593699559779,0.008679201174469051
neural_information_transfer,12104,0.5,4,restored,0.2650027047148574,0.02972840416906868,0.015104464229227618,0.01885318992402479,7.8275079637637175,60.93964923643324,2.0635110353901105,0.9999725597462188,0.4842732747395833,0.028590475999433058,0.001137928169635624
neural_information_transfer,12104,0.5,4,point,0.609744008346407,0.06840200495045626,0.01432253528458475,0.05808977954555525,8.258009757463592,66.03760400800643,1.987477336768685,7.979685367243654e-05,0.39847819010416663,0.0463770490298183,0.02202495592063796
neural_information_transfer,12104,0.5,4,weight,0.3228765678834182,0.03622078165990073,0.0151861078339233,0.025286784019475955,7.849158928169189,60.96949224979648,2.0842729574053065,0.9999956292429784,0.17156982421875,0.026265512518689586,0.009955269141211146
neural_information_transfer,12104,0.5,16,restored,0.000540399101787839,6.062278846488266e-05,1.8867999232327616e-05,4.703782901760537e-05,7.56305116125015,60.904170157503685,1.7742044176783858,0.9999999999999999,0.6927286783854166,6.0613542730119476e-05,9.24573476222861e-09
neural_information_transfer,12104,0.5,16,point,0.0004766816799450338,5.3474871724968126e-05,1.641614657027362e-05,4.165524619436978e-05,7.562962508648799,60.90269274715977,1.7742664800580275,1.0000000000000009,0.6963907877604166,5.347396057237466e-05,9.111525926681332e-10
neural_information_transfer,12104,0.5,16,weight,0.00031804786770336496,3.567909077143099e-05,1.0203021174449962e-05,2.8332915525825587e-05,7.562805654706025,60.90268108780164,1.7740938688680437,1.0000000000000007,0.6948649088541666,3.567696688424726e-05,2.1238871827612683e-09
neural_information_transfer,12104,0.5,16,shuffled,0.07307250706456345,0.008197384347453707,0.003193337841215574,0.0058981811017784925,7.623895446242904,60.95358993740426,1.8362885474727537,1.0000000000000018,0.7190144856770833,0.008197372587656678,1.175979702900084e-08
neural_information_transfer,12104,2.0,2,restored,0.39357659161239217,0.11608782256513189,0.13021673104789305,0.02233177621064886,7.112747858477915,52.03568842915168,2.237484213324957,0.9999953356752639,0.06148274739583333,0.10550043660472325,0.01058738596040865
neural_information_transfer,12104,2.0,2,shuffled,0.4569076157043149,0.13476769541410377,0.1311641047175485,0.04032954001746888,7.277731324506293,53.73809507996315,2.2356187762144937,0.9865676073285605,0.0526123046875,0.11127300560176907,0.023494689812334716
neural_information_transfer,12104,2.0,2,weight,0.4069269212397186,0.12002558393100449,0.13003436931699133,0.026400838022770688,7.140474683832121,52.35297783691206,2.233786249627776,0.99999302693614,0.05523681640625,0.10563682423147391,0.014388759699530563
neural_information_transfer,12104,2.0,2,point,0.4180399478926494,0.12330343910262898,0.12964384480348481,0.029959870844119902,7.178483403896575,52.735926245298785,2.234360378347919,0.9998938230334267,0.060282389322916664,0.10633667208544739,0.01696676701718159
neural_information_transfer,12104,2.0,4,point,0.2852778277703976,0.0841444398822154,0.0885605888020291,0.020380815944754452,6.9584447307347315,52.757897968865265,1.9880575186940421,0.9999110549669652,0.08074951171875,0.07433931685156897,0.009805123030646451
neural_information_transfer,12104,2.0,4,restored,0.3173710043941754,0.09361051858925823,0.10760547422023384,0.016134577150689836,6.992558869921334,51.97221947176245,2.1111396814671273,0.9999955512892187,0.08892822265625,0.08739927688513652,0.0062112417041216925
neural_information_transfer,12104,2.0,4,shuffled,0.29485703122682444,0.08696988452212463,0.09163584543527895,0.020992075808723788,6.961736537744757,52.734493463053376,1.9942465439561912,0.9924547676972091,0.09596761067708333,0.08131175217620751,0.005658132345917152
neural_information_transfer,12104,2.0,4,weight,0.31987662701786923,0.09434956730494254,0.10726461933786274,0.017119041381681355,6.987413802392718,51.97197819803885,2.1054624295499305,0.9999938665847952,0.080810546875,0.08688817684279426,0.007461390462148292
neural_information_transfer,12104,2.0,16,restored,0.0004270183238268136,0.0001259516659905603,0.00012091186211348479,3.889512526885517e-05,6.440079380720191,51.97272768930057,1.4986471826848107,1.0000000000000004,0.20829264322916666,0.00012586050469786417,9.116129270043311e-08
neural_information_transfer,12104,2.0,16,point,0.00013025067147348293,3.8418232083005026e-05,2.3532497244951768e-05,2.1474834066642854e-05,6.440031609412715,51.97272194744347,1.4985948501298108,1.000000000000001,0.20876057942708331,3.840830943300392e-05,9.922650004308588e-09
neural_information_transfer,12104,2.0,16,shuffled,0.0045882421807571004,0.0013533300900429195,0.0014798959632511773,0.0002878049965020758,6.446143035690198,51.985064667222225,1.5040300250692662,0.9999999999999999,0.21394856770833331,0.0013522691340236066,1.0609560193174424e-06
neural_information_transfer,12104,2.0,16,weight,0.00021557190630116987,6.35842520669095e-05,5.768498936637149e-05,2.2051059723125252e-05,6.4400316775774,51.97228102080576,1.498642777270344,1.000000000000001,0.20884195963541666,6.355578792678848e-05,2.8464140124303754e-08
neural_information_transfer,12104,8.0,2,restored,0.41158978009706854,0.21322164200619836,0.23386181322294064,0.044841136485681096,6.54629503017229,46.24238258577179,2.238275785302087,0.9999977784302672,0.013692220052083332,0.18418238156612143,0.02903926044007693
neural_information_transfer,12104,8.0,2,point,0.4008448161035472,0.20765527720128077,0.2281327541690569,0.0433996941995598,6.520784021053257,45.98473689991068,2.2379571998294874,0.9999968326097777,0.0146484375,0.179065894578599,0.02858938262268178
neural_information_transfer,12104,8.0,2,weight,0.4028835402766419,0.2087114261554226,0.2294949624386077,0.043475053199625066,6.522026281704667,45.99439444265179,2.2382861917074273,0.999997777640301,0.014017740885416666,0.18009285471793215,0.02861857143749047
neural_information_transfer,12104,8.0,2,shuffled,0.40368270915223464,0.20912543084682658,0.2293875068457103,0.043966425917915164,6.531222006081184,46.08672982256009,2.2384591821547857,0.9999819047347308,0.01483154296875,0.180360500967361,0.028764929879465606
neural_information_transfer,12104,8.0,4,restored,0.19106432931517184,0.0989797414692516,0.13743618377635045,2.5689150279274333e-05,6.059402765305299,42.422994413635905,2.1130427515081207,0.999998271209331,0.0250244140625,0.09897971711129394,2.435795768617315e-08
neural_information_transfer,12104,8.0,4,point,0.19103048267544376,0.09896220741848505,0.13741259575779013,2.5138472876114858e-05,6.0593201871338955,42.42259945020959,2.1129940749570744,0.9999989982706968,0.0250244140625,0.09896218554790578,2.1870579251433028e-08
neural_information_transfer,12104,8.0,4,weight,0.19299156221459288,0.09997813303098087,0.13882474083979518,2.431962632835173e-05,6.064838613360078,42.42260602607951,2.1191106749296345,0.9999960754316677,0.025044759114583332,0.09997811934257542,1.36884054636659e-08
neural_information_transfer,12104,8.0,4,shuffled,0.19116414221755118,0.09903144895074861,0.13750829965946176,2.54731959361208e-05,6.0605262217179146,42.431409042423184,2.1133749331921194,0.9999937011948854,0.0252685546875,0.09903131843142723,1.305193213921451e-07
neural_information_transfer,12104,8.0,16,restored,0.0005891189370815816,0.000305189567806705,0.0003909463221265907,2.3708215875564207e-05,5.525929337834626,42.42216533662731,1.5217640778844586,1.0000000000000013,0.025146484375,0.00030515917755949683,3.0390247212813804e-08
neural_information_transfer,12104,8.0,16,point,0.0005262870227243623,0.00027263986760161347,0.00034509321614203915,2.4172751979350843e-05,5.525843187620079,42.42111969803287,1.5217820561787974,1.0000000000000007,0.025105794270833332,0.00027262493626450317,1.493133711588563e-08
neural_information_transfer,12104,8.0,16,shuffled,0.0007104005393534059,0.0003680187818251928,0.0004787033901545169,2.335234091394571e-05,5.526840881135344,42.42795140289536,1.5221466134152455,1.0000000000000013,0.025248209635416664,0.00036783806510134337,1.8071672385479732e-07
neural_information_transfer,12104,8.0,16,weight,0.0006392489019613173,0.00033115909849536657,0.0004260758213460508,2.4384507126216067e-05,5.525976821878771,42.42138078922225,1.521901858169777,1.0000000000000007,0.02508544921875,0.00033112899183386556,3.010666150754883e-08
neural_information_transfer,12104,32.0,2,weight,0.4308589032127386,0.2425949559515621,0.336937438821614,0.0,6.618021069871234,46.97421310534231,2.2383639639919646,0.9999983908572285,0.0,0.2425949559515621,0.0
neural_information_transfer,12104,32.0,2,restored,0.4308589032127386,0.2425949559515621,0.336937438821614,0.0,6.618021069871234,46.97421310534231,2.2383639639919646,0.9999983908572285,0.0,0.2425949559515621,0.0
neural_information_transfer,12104,32.0,2,point,0.4308589032127386,0.2425949559515621,0.336937438821614,0.0,6.618021069871234,46.97421310534231,2.2383639639919646,0.9999983908572285,0.0,0.2425949559515621,0.0
neural_information_transfer,12104,32.0,2,shuffled,0.4308589032127386,0.2425949559515621,0.336937438821614,0.0,6.618021069871234,46.97421310534231,2.2383639639919646,0.9999983908572285,0.0,0.2425949559515621,0.0
neural_information_transfer,12104,32.0,4,point,0.17584926011111568,0.09901186488818417,0.13751647901136688,0.0,6.080486427031528,42.639480234196306,2.1129203873365143,0.9999957155511867,0.0,0.09901186488818417,0.0
neural_information_transfer,12104,32.0,4,shuffled,0.17584926011111568,0.09901186488818417,0.13751647901136688,0.0,6.080486427031528,42.639480234196306,2.1129203873365143,0.9999957155511867,0.0,0.09901186488818417,0.0
neural_information_transfer,12104,32.0,4,restored,0.17584926011111568,0.09901186488818417,0.13751647901136688,0.0,6.080486427031528,42.639480234196306,2.1129203873365143,0.9999957155511867,0.0,0.09901186488818417,0.0
neural_information_transfer,12104,32.0,4,weight,0.17584926011111568,0.09901186488818417,0.13751647901136688,0.0,6.080486427031528,42.639480234196306,2.1129203873365143,0.9999957155511867,0.0,0.09901186488818417,0.0
neural_information_transfer,12104,32.0,16,shuffled,0.000639858268902157,0.0003602719762829592,0.0005003777448374446,0.0,5.547186086791646,42.63942251075532,1.5217498740692008,1.000000000000001,0.0,0.0003602719762829602,0.0
neural_information_transfer,12104,32.0,16,point,0.000639858268902157,0.0003602719762829592,0.0005003777448374446,0.0,5.547186086791646,42.63942251075532,1.5217498740692008,1.000000000000001,0.0,0.0003602719762829602,0.0
neural_information_transfer,12104,32.0,16,restored,0.000639858268902157,0.0003602719762829592,0.0005003777448374446,0.0,5.547186086791646,42.63942251075532,1.5217498740692008,1.000000000000001,0.0,0.0003602719762829602,0.0
neural_information_transfer,12104,32.0,16,weight,0.000639858268902157,0.0003602719762829592,0.0005003777448374446,0.0,5.547186086791646,42.63942251075532,1.5217498740692008,1.000000000000001,0.0,0.0003602719762829602,0.0
neural_information_transfer,12105,0.5,2,restored,0.4512208456270183,0.05124582782514532,0.022271742500877312,0.03521017322451365,8.257379766095706,60.5729635072041,2.216582514943757,0.9998850645612795,0.249755859375,0.04272772036776412,0.008518107457381201
neural_information_transfer,12105,0.5,2,shuffled,0.5782314023443865,0.0656706071423985,0.021976842352085333,0.049847280648897076,8.441075720686538,62.52806908906754,2.195736617147992,0.5869950031896516,0.16019694010416666,0.0505690139947504,0.015101593147648112
neural_information_transfer,12105,0.5,2,point,0.813999758644487,0.09244717278794856,0.02117255808074757,0.0772029309698103,8.705807267962449,65.57736379392637,2.138939085225875,2.8016006949560072e-05,0.08013916015625,0.05820213634105846,0.034245036446890094
neural_information_transfer,12105,0.5,2,weight,0.5060170062939999,0.05746910993241815,0.020740403426220397,0.04253601946553946,8.283418220336902,60.56203695458587,2.246889259737348,0.999995141623756,0.08966064453125,0.03665388179271972,0.020815228139698425
neural_information_transfer,12105,0.5,4,point,0.35422184170329984,0.04022950554646594,0.01487970758518436,0.029516116085133205,8.220601947954279,62.07948264045346,2.0016026523062247,0.5597820507880011,0.3992919921875,0.03750420597417274,0.002725299572293203
neural_information_transfer,12105,0.5,4,restored,0.2592950254139305,0.029448524723662085,0.015129759239899636,0.018555098070934348,8.087101502203339,60.49791933638923,2.0353077217853617,0.9999743434304385,0.4834187825520833,0.028404828196486,0.0010436965271760862
neural_information_transfer,12105,0.5,4,shuffled,0.35175684404675106,0.03994955206754067,0.015642322032261735,0.028687080204312224,8.227129866416442,61.94013564901455,2.024974514613175,0.6326942540569006,0.43998209635416663,0.03805383010904577,0.0018957219584948993
neural_information_transfer,12105,0.5,4,weight,0.3213837690500207,0.03650003641043542,0.015325800971855466,0.02546545971069948,8.111453043326787,60.50421567512938,2.0617440684127613,0.9999628245354605,0.16566975911458331,0.026316011257276468,0.01018402515315895
neural_information_transfer,12105,0.5,16,shuffled,0.03612445288250538,0.0041027082650004175,0.0015415097221921838,0.002992821265022044,7.853221354211636,60.51139828719085,1.7728654120593497,1.0000000000000013,0.6942138671875,0.004101839438710047,8.68826290370415e-07
neural_information_transfer,12105,0.5,16,restored,0.00058189350890046,6.608651807352823e-05,2.069699942371987e-05,5.1184678488448235e-05,7.825020280521968,60.464568792692965,1.7468153324935085,1.0000000000000009,0.6908365885416666,6.607493445854242e-05,1.1583614984596318e-08
neural_information_transfer,12105,0.5,16,point,0.00018500439293572048,2.1011226230262123e-05,4.833260992136461e-06,1.753127831592241e-05,7.824686306205174,60.46320274375539,1.7466005301917502,1.0000000000000013,0.6953125,2.1011085193854933e-05,1.4103640624084322e-10
neural_information_transfer,12105,0.5,16,weight,0.0003101392885438682,3.5222983903695045e-05,9.95144853485268e-06,2.8057940958599388e-05,7.824754501011883,60.46336688225254,1.7466576465331145,1.0000000000000007,0.69305419921875,3.522033307706077e-05,2.650826632969277e-09
neural_information_transfer,12105,2.0,2,shuffled,0.40311236725048194,0.12120778819646379,0.13248050346732876,0.02582182569998706,7.373168536276053,52.00550778228746,2.2195433074337765,0.9967237077553216,0.08056640625,0.11061555327753733,0.010592234918926444
neural_information_transfer,12105,2.0,2,point,0.39694751096087943,0.1193541397943857,0.1302386320701309,0.025582324703891435,7.359573268845578,51.966764714081194,2.20885181656347,0.9999514781469873,0.07936604817708333,0.10889265573243358,0.010461484061952107
neural_information_transfer,12105,2.0,2,restored,0.4027656466147417,0.12110353626872764,0.13565267741747025,0.023433608528149037,7.3679886741154395,51.698980371728105,2.249159567419423,0.9999951488088262,0.08176676432291666,0.11028043475563987,0.010823101513087796
neural_information_transfer,12105,2.0,2,weight,0.4037623616911184,0.12140322846297537,0.13584796275283537,0.023592695280933912,7.3637155944902695,51.652800509383,2.249725397345794,0.9999942420659671,0.07895914713541666,0.11008259962335794,0.011320628839617418
neural_information_transfer,12105,2.0,4,shuffled,0.27915718830732894,0.0839369567960945,0.09083274153825512,0.01853738288855082,7.161283835371344,52.08966613779409,1.9734749856362555,0.994756367505461,0.09798177083333333,0.07851958490708694,0.005417371889007563
neural_information_transfer,12105,2.0,4,point,0.26868061499934137,0.0807868617315334,0.08897705727800598,0.016723380491369108,7.137770663067202,51.910066511733014,1.967984867905355,0.9999053207296043,0.09686279296875,0.07542327709271265,0.005363584638820751
neural_information_transfer,12105,2.0,4,weight,0.3135467841417541,0.09427721719666651,0.10724343959393154,0.017061940689035784,7.209177881011622,51.589490054830584,2.084653817368039,0.9999755064043113,0.08453369140625,0.08669080110186914,0.007586416094797367
neural_information_transfer,12105,2.0,4,restored,0.31152130064627487,0.09366819501213272,0.10777625542815367,0.01606929110386208,7.215611827489578,51.58695510070374,2.0921233885345663,0.9999866141300982,0.09200032552083333,0.08733114384234056,0.006337051169792151
neural_information_transfer,12105,2.0,16,point,0.000304639176380415,9.1598878543259e-05,7.896870492560935e-05,3.474141099682259e-05,6.66429194097369,51.586961171238265,1.4771427705945563,1.000000000000001,0.20810953776041666,9.155714031202642e-05,4.17382312353711e-08
neural_information_transfer,12105,2.0,16,weight,0.00039217319449498305,0.00011791859877407837,0.0001114679371280977,3.766168404185003e-05,6.6642774504271465,51.58709172342535,1.4771115321942383,1.000000000000002,0.20815022786458331,0.00011784731356549022,7.128520859050028e-08
neural_information_transfer,12105,2.0,16,restored,0.0005754362438280819,0.00017302211499540507,0.00017640986573352297,4.6007011667271257e-05,6.664282991689918,51.58640058115894,1.4771975183961092,1.0000000000000007,0.20794677734375,0.0001728780355836037,1.4407941180440624e-07
neural_information_transfer,12105,2.0,16,shuffled,0.0031521546964610667,0.0009477895739520624,0.0010691892256826517,0.000177973331460556,6.66729255033258,51.586452712151285,1.4805485665060183,0.9999999999999999,0.20855712890625,0.0009473163962998027,4.73177652263183e-07
neural_information_transfer,12105,8.0,2,point,0.2395931732283784,0.12802644469101526,0.1773131105278838,0.0003610051109389369,6.415427281026218,42.44954016492996,2.2546255754774194,0.9999948958895355,0.026123046875,0.12800890716687202,1.753752414324723e-05
neural_information_transfer,12105,8.0,2,restored,0.23969472889325277,0.12808071088957554,0.1774414016099155,0.0003229017304363308,6.416159553739371,42.44589201497516,2.2558636486293557,0.9999952109326743,0.026285807291666664,0.12806526315251435,1.5447737061173698e-05
neural_information_transfer,12105,8.0,2,weight,0.23965293985902125,0.12805838094833538,0.17742332210560088,0.00031358903230273055,6.4161960036485635,42.444620296300855,2.256051150684357,0.9999951993982755,0.026224772135416664,0.1280392077807418,1.9173167593589466e-05
neural_information_transfer,12105,8.0,2,shuffled,0.2396599369506828,0.1280621198393753,0.17722709587033272,0.0004586108127357057,6.409104799463161,42.419106056596,2.2510872251101306,0.9999914584466905,0.026611328125,0.12805703523725548,5.084602119799703e-06
neural_information_transfer,12105,8.0,4,weight,0.18514320199139642,0.09893114060923283,0.13736999344542872,2.474532852416086e-05,6.238002365125327,42.11948784292549,2.0948243034185556,0.9999965869863556,0.026468912760416664,0.09893113869936339,1.9098694594999973e-09
neural_information_transfer,12105,8.0,4,restored,0.18513683319794677,0.0989277374489034,0.1373651737033803,2.4812382469561812e-05,6.23797941238171,42.11948117613061,2.094799470162338,0.9999964538510844,0.0264892578125,0.09892773504718118,2.4017222243734675e-09
neural_information_transfer,12105,8.0,4,shuffled,0.18523372550813597,0.09897951178714633,0.1374362488293296,2.5412630029015117e-05,6.2402807832786245,42.142674012992615,2.094688536710342,0.9999911891148345,0.026835123697916664,0.09897951170806019,7.908615360008216e-11
neural_information_transfer,12105,8.0,4,point,0.18514065621895173,0.09892978027750594,0.1373676793899914,2.5051116712152835e-05,6.238023900412745,42.11954435569703,2.0948417999115096,0.9999955281368917,0.0264892578125,0.09892978022863141,4.8874534585939366e-11
neural_information_transfer,12105,8.0,16,point,0.0006112704702764656,0.0003266319486469889,0.0004227889335640842,2.2223916480853434e-05,5.704095723873997,42.11755245697716,1.4994917873718892,1.000000000000002,0.026468912760416664,0.000326630042403767,1.90624322724687e-09
neural_information_transfer,12105,8.0,16,weight,0.00028457341986832656,0.0001520616080516526,0.00019351401602247641,1.2731516515471492e-05,5.703686917244654,42.115860573082635,1.499231135633732,1.0000000000000009,0.0264892578125,0.00015206070361158854,9.044400657914725e-10
neural_information_transfer,12105,8.0,16,restored,0.0005968960400471811,0.0003189509818985742,0.0004136737992285513,2.1105846454021284e-05,5.703974572231014,42.1170198613191,1.499418144514961,1.0000000000000013,0.026468912760416664,0.0003189492096872794,1.7722112986337595e-09
neural_information_transfer,12105,8.0,16,shuffled,0.0006003754190310922,0.00032081018562729716,0.0004269520097702699,1.3404738592708003e-05,5.707494370412509,42.147141116795005,1.4998663147299978,1.0000000000000013,0.027018229166666664,0.00032081024321937025,-5.7592067891277173e-11
neural_information_transfer,12105,32.0,2,weight,0.2228020661512605,0.12952016499339522,0.17988911804638222,0.0,6.453020614634127,42.80868293712271,2.255090106808647,0.9999952463033096,0.0,0.12952016499339522,0.0
neural_information_transfer,12105,32.0,2,point,0.2228020661512605,0.12952016499339522,0.17988911804638222,0.0,6.453020614634127,42.80868293712271,2.255090106808647,0.9999952463033096,0.0,0.12952016499339522,0.0
neural_information_transfer,12105,32.0,2,restored,0.2228020661512605,0.12952016499339522,0.17988911804638222,0.0,6.453020614634127,42.80868293712271,2.255090106808647,0.9999952463033096,0.0,0.12952016499339522,0.0
neural_information_transfer,12105,32.0,2,shuffled,0.2228020661512605,0.12952016499339522,0.17988911804638222,0.0,6.453020614634127,42.80868293712271,2.255090106808647,0.9999952463033096,0.0,0.12952016499339522,0.0
neural_information_transfer,12105,32.0,4,restored,0.17025003566708005,0.09897041392228972,0.13745890822540235,0.0,6.260920682250132,42.34144659234859,2.0947597383825545,0.9999971649036885,0.0,0.0989704139222897,0.0
neural_information_transfer,12105,32.0,4,point,0.17025003566708005,0.09897041392228972,0.13745890822540235,0.0,6.260920682250132,42.34144659234859,2.0947597383825545,0.9999971649036885,0.0,0.0989704139222897,0.0
